id;NumDots;SubdomainLevel;PathLevel;UrlLength;NumDash;NumDashInHostname;AtSymbol;TildeSymbol;NumUnderscore;NumPercent;NumQueryComponents;NumAmpersand;NumHash;NumNumericChars;NoHttps;RandomString;IpAddress;DomainInSubdomains;DomainInPaths;HttpsInHostname;HostnameLength;PathLength;QueryLength;DoubleSlashInPath;NumSensitiveWords;EmbeddedBrandName;PctExtHyperlinks;PctExtResourceUrls;ExtFavicon;InsecureForms;RelativeFormAction;ExtFormAction;AbnormalFormAction;PctNullSelfRedirectHyperlinks;FrequentDomainNameMismatch;FakeLinkInStatusBar;RightClickDisabled;PopUpWindow;SubmitInfoToEmail;IframeOrFrame;MissingTitle;ImagesOnlyInForm;SubdomainLevelRT;UrlLengthRT;PctExtResourceUrlsRT;AbnormalExtFormActionR;ExtMetaScriptLinkRT;PctExtNullSelfRedirectHyperlinksRT;CLASS_LABEL            1=Phising         0=Beningnas
4600;2;0;6;74;1;1;0;0;0;1;0;0;0;7;1;1;0;0;0;0;21;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;-1;1
4601;2;0;1;34;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;14;13;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;-1;1;1;-1;1
4602;2;0;5;57;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;34;0;0;1;0;0;0,285714286;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;-1;1;1
4603;2;0;8;73;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;55;0;0;0;0;0,066666667;0,076923077;0;1;1;0;0;0,866666667;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4604;2;0;2;49;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;24;18;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;-1;1;1;-1;1
4605;2;0;3;46;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4606;2;0;5;61;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4607;3;1;4;79;2;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;39;33;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;1;1;-1;1
4608;2;0;3;57;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;22;28;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4609;2;0;4;64;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;27;30;0;0;0;0;1;0,875;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;-1;-1;1
4610;3;1;5;58;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;32;0;0;1;0;0;0,285714286;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;-1;1;1
4611;3;1;4;100;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;19;74;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4612;2;0;3;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4613;2;0;2;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;12;0;0;0;0;0;0,714285714;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;-1;1;0;-1;1
4614;3;1;4;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;23;0;0;0;0;0,962962963;0,063157895;1;1;0;0;0;0,037037037;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
4615;2;1;2;54;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;40;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4616;2;0;2;40;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;14;0;0;0;0;0;0,666666667;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;-1;1;0;-1;1
4617;2;0;5;61;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;8;46;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4618;2;0;2;56;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;25;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4619;3;0;4;59;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;33;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;-1;1
4620;4;1;4;52;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;28;0;0;1;0;0,967213115;0,045454546;1;1;0;0;0;0,032786885;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4621;5;3;2;48;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;22;19;0;0;1;0;0;0;0;1;0;0;0;0,960784314;0;0;0;0;0;0;0;0;-1;1;1;1;1;-1;1
4622;2;0;3;44;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;13;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4623;3;0;4;50;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;19;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4624;3;1;4;57;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;37;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4625;3;0;4;48;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;28;0;0;1;0;0,967213115;0,045454546;1;1;0;0;0;0,032786885;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4626;2;0;6;78;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;19;52;0;0;0;0;0,846153846;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;-1;1;-1;-1;1
4627;3;1;3;48;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;17;24;0;0;0;0;0,03930131;1;1;1;0;1;0;0,947598253;0;0;0;0;0;1;0;0;1;1;-1;0;-1;-1;1
4628;3;1;4;66;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;29;30;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4629;2;0;4;60;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4630;2;0;2;47;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;22;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4631;4;1;2;43;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;18;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4632;2;0;4;62;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;34;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4633;2;0;6;110;1;0;0;0;0;0;4;0;0;1;1;1;0;0;0;0;19;52;31;0;1;0;0,846153846;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;-1;1;-1;-1;1
4634;2;1;2;53;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;39;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4635;2;1;2;53;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;39;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4636;2;1;3;61;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;39;14;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4637;3;0;4;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;23;0;0;0;0;0;0,666666667;0;1;0;0;0;0,375;0;0;0;0;0;0;0;0;1;1;1;1;-1;0;1
4638;3;0;4;46;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;22;0;0;0;0;0;0,666666667;0;1;0;0;0;0,375;0;0;0;0;0;0;0;0;1;1;1;1;-1;0;1
4639;2;0;5;64;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;18;39;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4640;2;0;3;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;19;0;0;1;0;0,888888889;0;0;1;0;1;0;0,111111111;0;0;0;0;0;0;0;1;1;1;1;0;1;-1;1
4641;4;0;5;62;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4642;2;0;3;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4643;3;0;3;51;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;26;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4644;8;0;4;106;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;17;82;0;0;2;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;-1;-1;1;1;-1;1
4645;4;1;6;108;5;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;17;84;0;0;0;0;1;0,111111111;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;-1;1;1;1;-1;1
4646;4;0;3;80;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;56;1;0;1;0;0;0,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;0;1;1;1;1
4647;2;0;4;63;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;10;46;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;-1;1;1;-1;1
4648;2;0;4;67;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;22;38;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4649;3;1;7;97;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;25;65;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;-1;-1;0;-1;-1;1
4650;2;1;2;53;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;39;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4651;2;0;5;66;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;11;48;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4652;5;1;5;70;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;44;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;-1;1;1;-1;1
4653;3;1;8;102;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;25;70;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;-1;-1;0;-1;-1;1
4654;3;1;6;83;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;25;51;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;-1;-1;0;-1;-1;1
4655;3;1;7;94;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;25;62;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;-1;-1;0;-1;-1;1
4656;3;1;1;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;12;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
4657;3;0;2;40;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;16;0;0;0;0;0,666666667;1;0;1;0;0;0;0,333333333;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4658;4;0;3;64;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;40;0;0;1;0;0,818181818;0,153846154;1;1;0;0;0;0,090909091;0;0;0;0;0;1;0;0;1;0;0;1;0;-1;1
4659;3;0;2;45;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;21;0;0;0;1;0,666666667;1;0;1;0;0;0;0,333333333;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4660;3;0;2;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;18;0;0;0;0;0,666666667;1;0;1;0;0;0;0,333333333;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4661;3;0;2;44;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;20;0;0;0;0;0,666666667;1;0;1;0;0;0;0,333333333;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4662;3;0;5;66;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;39;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4663;3;0;6;84;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;20;57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4664;4;1;2;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4665;8;2;3;126;0;0;0;0;0;0;2;1;0;0;1;1;0;1;0;0;28;24;66;0;2;0;1;0,5;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;-1;1;1;0;-1;1
4666;3;0;4;66;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;14;45;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4667;1;0;7;132;2;1;0;0;0;0;1;0;0;43;1;1;0;0;1;0;14;76;34;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4668;3;1;2;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;15;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;-1;1;1;-1;1
4669;2;0;3;50;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;28;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;-1;0;1;-1;1
4670;3;0;6;78;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;51;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4671;2;0;3;78;2;0;0;0;0;4;0;0;0;8;1;1;0;0;1;0;16;55;0;0;0;0;0;0,071428571;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4672;5;1;5;66;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4673;2;0;3;40;1;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;14;19;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;-1;0;1;-1;1
4674;2;0;3;62;1;0;0;0;0;0;0;0;0;6;1;1;0;0;1;0;21;34;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4675;2;0;3;61;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;24;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4676;2;0;5;92;2;0;0;0;0;4;0;0;0;8;1;1;0;0;1;0;24;61;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4677;2;0;5;81;1;0;0;0;0;2;0;0;0;4;1;1;0;0;1;0;24;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4678;3;0;3;58;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;24;27;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
4679;5;1;2;58;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;30;21;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
4680;3;0;6;213;1;0;0;0;2;0;3;1;0;41;1;1;0;0;1;0;18;72;115;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4681;4;0;4;58;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;13;38;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4682;2;0;5;61;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;39;0;0;0;0;0;0,058823529;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4683;3;1;4;55;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;18;30;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4684;3;0;6;73;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;52;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4685;3;1;5;75;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;15;48;4;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4686;3;1;7;104;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;21;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;-1;1;1;1;1;1
4687;4;1;2;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;24;22;0;0;0;1;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
4688;3;1;5;70;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;48;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4689;3;1;5;74;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;48;3;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4690;3;0;6;76;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;16;53;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;-1;1;1;1;-1;1
4691;3;0;6;75;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;16;52;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4692;3;1;5;71;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;42;0;0;0;0;1;0,8125;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;-1;1;0;-1;1
4693;2;0;1;45;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;23;15;0;0;0;0;0,925925926;0,159090909;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;-1;1
4694;3;0;4;43;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14;22;0;0;0;0;0;0,071428571;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
4695;3;1;5;66;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;39;0;0;0;1;0,866666667;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4696;3;1;5;70;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;24;39;0;0;0;1;0,866666667;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4697;2;0;4;54;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;20;27;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;-1;0;-1;1;1
4698;2;0;3;42;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;8;27;0;0;0;0;1;0,105263158;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
4699;5;1;2;59;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;31;21;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
4700;4;1;7;98;1;0;0;0;1;0;0;0;0;5;1;1;0;0;0;0;21;70;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;-1;1;1;1;-1;1
4701;3;1;1;39;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;15;17;0;0;0;0;1;0,125;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;-1;1
4702;2;0;2;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;18;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;-1;1;1;-1;1
4703;3;0;5;77;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4704;3;0;5;67;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4705;3;0;4;64;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;20;37;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4706;3;1;8;106;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;25;74;0;0;0;0;0,875;0,333333333;0;1;0;1;0;0,125;1;0;0;0;0;0;0;0;1;-1;-1;0;1;-1;1
4707;2;0;1;51;3;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;33;11;0;0;1;0;0,2;0,2;0;1;0;1;0;0,076923077;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
4708;5;1;2;57;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;29;21;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
4709;5;1;2;56;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;28;21;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
4710;2;0;4;56;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;31;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4711;2;0;4;66;1;0;0;0;0;0;0;0;0;8;1;1;0;0;1;0;21;38;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
4712;2;0;5;61;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;39;0;0;0;1;0,866666667;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4713;2;1;2;30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;18;4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
4714;4;0;3;63;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;39;0;0;1;0;0,818181818;0,153846154;1;1;0;0;0;0,090909091;0;0;0;0;0;1;0;0;1;0;0;1;0;-1;1
4715;3;1;1;44;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;26;11;0;0;0;0;0,413793103;0,9375;1;0;0;1;0;0,172413793;0;0;0;0;0;0;1;0;1;1;-1;0;-1;0;1
4716;3;0;1;42;0;0;0;0;1;0;0;0;0;7;1;1;0;0;0;0;14;21;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;-1;0;-1;-1;1
4717;2;0;5;65;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
4718;3;0;3;42;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;16;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
4719;4;0;3;179;0;0;0;0;0;0;7;7;0;25;1;0;0;0;1;0;9;24;138;0;0;0;0,034934498;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;-1;-1;1;-1;1;1
4720;4;1;1;49;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;27;15;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
4721;2;0;1;39;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;17;0;0;1;0;0,068965517;0,846153846;0;0;0;0;0;0,068965517;0;0;0;0;0;1;0;0;1;1;-1;1;-1;1;1
4722;3;1;5;58;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;14;37;0;0;0;0;1;0,862068966;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
4723;3;1;1;42;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;23;12;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;-1;0;-1;-1;1
4724;3;1;1;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;27;19;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;-1;1;1;1
4725;2;0;2;46;2;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;17;22;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
4726;2;0;2;83;1;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;21;55;0;0;0;1;1;0,933333333;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;-1;1;1;-1;1
4727;4;1;4;140;0;0;0;0;1;0;1;0;0;27;1;1;0;0;0;0;19;32;81;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
4728;2;0;5;142;2;1;0;0;2;0;1;0;0;39;0;1;0;0;0;0;15;113;5;0;0;1;0,97260274;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;-1;-1;0;-1;-1;1
